id_tarea,id_asignacion,nombre,fecha_asignacion,fecha_limite,estado,tiempo_estimado,tiempo_real,prioridad
338,55,Tarea genérica 338,2021-07-19,2021-07-24,completada,5.0,5.5,media
339,56,Tarea genérica 339,2022-03-11,2022-03-16,completada,5.0,5.5,media
340,56,Tarea genérica 340,2021-07-30,2021-08-04,completada,5.0,5.5,media
341,56,Tarea genérica 341,2021-06-28,2021-07-03,completada,5.0,5.5,media
342,56,Tarea genérica 342,2022-02-11,2022-02-16,completada,5.0,5.5,media
343,56,Tarea genérica 343,2022-01-10,2022-01-15,completada,5.0,5.5,media
344,56,Tarea genérica 344,2021-07-15,2021-07-20,completada,5.0,5.5,media
345,57,Tarea genérica 345,2022-04-27,2022-05-02,completada,5.0,5.5,media
346,57,Tarea genérica 346,2022-04-16,2022-04-21,completada,5.0,5.5,media
347,57,Tarea genérica 347,2022-01-14,2022-01-19,completada,5.0,5.5,media
348,57,Tarea genérica 348,2021-11-12,2021-11-17,completada,5.0,5.5,media
349,57,Tarea genérica 349,2022-03-08,2022-03-13,completada,5.0,5.5,media
350,57,Tarea genérica 350,2021-11-27,2021-12-02,completada,5.0,5.5,media
351,57,Tarea genérica 351,2021-03-22,2021-03-27,completada,5.0,5.5,media
352,58,Tarea genérica 352,2021-03-27,2021-04-01,completada,5.0,5.5,media
353,58,Tarea genérica 353,2021-06-11,2021-06-16,completada,5.0,5.5,media
354,58,Tarea genérica 354,2021-09-23,2021-09-28,completada,5.0,5.5,media
355,59,Tarea genérica 355,2021-11-13,2021-11-18,completada,5.0,5.5,media
356,59,Tarea genérica 356,2021-10-06,2021-10-11,completada,5.0,5.5,media
357,59,Tarea genérica 357,2021-06-04,2021-06-09,completada,5.0,5.5,media
358,59,Tarea genérica 358,2021-12-12,2021-12-17,completada,5.0,5.5,media
359,59,Tarea genérica 359,2022-02-23,2022-02-28,completada,5.0,5.5,media
360,59,Tarea genérica 360,2021-06-05,2021-06-10,completada,5.0,5.5,media
361,59,Tarea genérica 361,2022-02-21,2022-02-26,completada,5.0,5.5,media
362,59,Tarea genérica 362,2021-07-15,2021-07-20,completada,5.0,5.5,media
363,60,Tarea genérica 363,2021-05-14,2021-05-19,completada,5.0,5.5,media
364,60,Tarea genérica 364,2021-04-01,2021-04-06,completada,5.0,5.5,media
365,60,Tarea genérica 365,2021-06-09,2021-06-14,completada,5.0,5.5,media
366,60,Tarea genérica 366,2022-03-19,2022-03-24,completada,5.0,5.5,media
367,60,Tarea genérica 367,2022-01-07,2022-01-12,completada,5.0,5.5,media
368,60,Tarea genérica 368,2021-06-03,2021-06-08,completada,5.0,5.5,media
369,60,Tarea genérica 369,2022-02-03,2022-02-08,completada,5.0,5.5,media
370,60,Tarea genérica 370,2021-05-19,2021-05-24,completada,5.0,5.5,media
371,61,Tarea genérica 371,2021-12-02,2021-12-07,completada,5.0,5.5,media
372,61,Tarea genérica 372,2021-05-27,2021-06-01,completada,5.0,5.5,media
373,61,Tarea genérica 373,2021-03-23,2021-03-28,completada,5.0,5.5,media
374,61,Tarea genérica 374,2021-10-10,2021-10-15,completada,5.0,5.5,media
375,61,Tarea genérica 375,2021-03-29,2021-04-03,completada,5.0,5.5,media
376,61,Tarea genérica 376,2021-07-11,2021-07-16,completada,5.0,5.5,media
377,61,Tarea genérica 377,2022-02-13,2022-02-18,completada,5.0,5.5,media
378,61,Tarea genérica 378,2022-03-18,2022-03-23,completada,5.0,5.5,media
379,62,Tarea genérica 379,2022-03-01,2022-03-06,completada,5.0,5.5,media
380,62,Tarea genérica 380,2021-09-28,2021-10-03,completada,5.0,5.5,media
381,62,Tarea genérica 381,2021-08-12,2021-08-17,completada,5.0,5.5,media
382,62,Tarea genérica 382,2021-03-24,2021-03-29,completada,5.0,5.5,media
383,62,Tarea genérica 383,2022-04-01,2022-04-06,completada,5.0,5.5,media
384,62,Tarea genérica 384,2021-12-25,2021-12-30,completada,5.0,5.5,media
385,63,Tarea genérica 385,2020-08-02,2020-08-07,completada,5.0,5.5,media
386,63,Tarea genérica 386,2020-08-07,2020-08-12,completada,5.0,5.5,media
387,63,Tarea genérica 387,2020-09-19,2020-09-24,completada,5.0,5.5,media
388,63,Tarea genérica 388,2020-08-02,2020-08-07,completada,5.0,5.5,media
389,63,Tarea genérica 389,2020-09-17,2020-09-22,completada,5.0,5.5,media
390,64,Tarea genérica 390,2020-10-10,2020-10-15,completada,5.0,5.5,media
391,64,Tarea genérica 391,2020-08-11,2020-08-16,completada,5.0,5.5,media
392,64,Tarea genérica 392,2020-06-12,2020-06-17,completada,5.0,5.5,media
393,64,Tarea genérica 393,2020-07-26,2020-07-31,completada,5.0,5.5,media
394,64,Tarea genérica 394,2020-10-29,2020-11-03,completada,5.0,5.5,media
395,64,Tarea genérica 395,2020-08-02,2020-08-07,completada,5.0,5.5,media
396,64,Tarea genérica 396,2020-05-29,2020-06-03,completada,5.0,5.5,media
397,64,Tarea genérica 397,2020-10-30,2020-11-04,completada,5.0,5.5,media
398,65,Tarea genérica 398,2020-07-22,2020-07-27,completada,5.0,5.5,media
399,65,Tarea genérica 399,2020-09-13,2020-09-18,completada,5.0,5.5,media
400,65,Tarea genérica 400,2020-11-12,2020-11-17,completada,5.0,5.5,media
401,66,Tarea genérica 401,2020-06-28,2020-07-03,completada,5.0,5.5,media
402,66,Tarea genérica 402,2020-06-03,2020-06-08,completada,5.0,5.5,media
403,66,Tarea genérica 403,2020-09-20,2020-09-25,completada,5.0,5.5,media
404,66,Tarea genérica 404,2020-07-12,2020-07-17,completada,5.0,5.5,media
405,66,Tarea genérica 405,2020-06-28,2020-07-03,completada,5.0,5.5,media
406,66,Tarea genérica 406,2020-06-17,2020-06-22,completada,5.0,5.5,media
407,66,Tarea genérica 407,2020-08-05,2020-08-10,completada,5.0,5.5,media
408,67,Tarea genérica 408,2020-08-23,2020-08-28,completada,5.0,5.5,media
409,67,Tarea genérica 409,2020-07-11,2020-07-16,completada,5.0,5.5,media
410,67,Tarea genérica 410,2020-10-18,2020-10-23,completada,5.0,5.5,media
411,68,Tarea genérica 411,2020-10-13,2020-10-18,completada,5.0,5.5,media
412,68,Tarea genérica 412,2020-12-08,2020-12-13,completada,5.0,5.5,media
413,68,Tarea genérica 413,2020-07-25,2020-07-30,completada,5.0,5.5,media
414,69,Tarea genérica 414,2020-08-21,2020-08-26,completada,5.0,5.5,media
415,69,Tarea genérica 415,2020-10-17,2020-10-22,completada,5.0,5.5,media
416,69,Tarea genérica 416,2020-06-17,2020-06-22,completada,5.0,5.5,media
417,69,Tarea genérica 417,2020-07-17,2020-07-22,completada,5.0,5.5,media
418,69,Tarea genérica 418,2020-11-26,2020-12-01,completada,5.0,5.5,media
419,70,Tarea genérica 419,2024-06-22,2024-06-27,completada,5.0,5.5,media
420,70,Tarea genérica 420,2024-11-11,2024-11-16,completada,5.0,5.5,media
421,70,Tarea genérica 421,2025-02-14,2025-02-19,completada,5.0,5.5,media
422,70,Tarea genérica 422,2025-02-04,2025-02-09,completada,5.0,5.5,media
423,70,Tarea genérica 423,2024-03-15,2024-03-20,completada,5.0,5.5,media
424,70,Tarea genérica 424,2024-09-28,2024-10-03,completada,5.0,5.5,media
425,70,Tarea genérica 425,2024-08-31,2024-09-05,completada,5.0,5.5,media
426,71,Tarea genérica 426,2024-05-11,2024-05-16,completada,5.0,5.5,media
427,71,Tarea genérica 427,2024-10-14,2024-10-19,completada,5.0,5.5,media
428,71,Tarea genérica 428,2024-10-23,2024-10-28,completada,5.0,5.5,media
429,71,Tarea genérica 429,2024-04-25,2024-04-30,completada,5.0,5.5,media
430,71,Tarea genérica 430,2024-07-04,2024-07-09,completada,5.0,5.5,media
431,72,Tarea genérica 431,2024-11-22,2024-11-27,completada,5.0,5.5,media
432,72,Tarea genérica 432,2024-02-26,2024-03-02,completada,5.0,5.5,media
433,72,Tarea genérica 433,2024-06-18,2024-06-23,completada,5.0,5.5,media
434,72,Tarea genérica 434,2024-11-14,2024-11-19,completada,5.0,5.5,media
435,72,Tarea genérica 435,2024-07-23,2024-07-28,completada,5.0,5.5,media
436,72,Tarea genérica 436,2024-09-03,2024-09-08,completada,5.0,5.5,media
437,72,Tarea genérica 437,2024-03-28,2024-04-02,completada,5.0,5.5,media
438,72,Tarea genérica 438,2024-11-29,2024-12-04,completada,5.0,5.5,media
439,73,Tarea genérica 439,2025-01-03,2025-01-08,completada,5.0,5.5,media
440,73,Tarea genérica 440,2024-05-14,2024-05-19,completada,5.0,5.5,media
441,73,Tarea genérica 441,2024-09-16,2024-09-21,completada,5.0,5.5,media
442,74,Tarea genérica 442,2024-03-13,2024-03-18,completada,5.0,5.5,media
443,74,Tarea genérica 443,2024-09-24,2024-09-29,completada,5.0,5.5,media
444,74,Tarea genérica 444,2025-01-10,2025-01-15,completada,5.0,5.5,media
445,74,Tarea genérica 445,2024-03-16,2024-03-21,completada,5.0,5.5,media
446,74,Tarea genérica 446,2025-02-09,2025-02-14,completada,5.0,5.5,media
447,74,Tarea genérica 447,2024-08-16,2024-08-21,completada,5.0,5.5,media
448,74,Tarea genérica 448,2024-04-13,2024-04-18,completada,5.0,5.5,media
449,75,Tarea genérica 449,2018-10-29,2018-11-03,completada,5.0,5.5,media
450,75,Tarea genérica 450,2018-11-22,2018-11-27,completada,5.0,5.5,media
451,75,Tarea genérica 451,2018-07-10,2018-07-15,completada,5.0,5.5,media
452,75,Tarea genérica 452,2018-12-17,2018-12-22,completada,5.0,5.5,media
453,75,Tarea genérica 453,2018-08-29,2018-09-03,completada,5.0,5.5,media
454,75,Tarea genérica 454,2018-10-30,2018-11-04,completada,5.0,5.5,media
455,76,Tarea genérica 455,2018-09-05,2018-09-10,completada,5.0,5.5,media
456,76,Tarea genérica 456,2018-07-21,2018-07-26,completada,5.0,5.5,media
457,76,Tarea genérica 457,2018-12-23,2018-12-28,completada,5.0,5.5,media
458,76,Tarea genérica 458,2018-12-30,2019-01-04,completada,5.0,5.5,media
459,76,Tarea genérica 459,2018-08-27,2018-09-01,completada,5.0,5.5,media
460,77,Tarea genérica 460,2018-08-06,2018-08-11,completada,5.0,5.5,media
461,77,Tarea genérica 461,2018-07-18,2018-07-23,completada,5.0,5.5,media
462,77,Tarea genérica 462,2018-06-17,2018-06-22,completada,5.0,5.5,media
463,78,Tarea genérica 463,2018-07-26,2018-07-31,completada,5.0,5.5,media
464,78,Tarea genérica 464,2018-12-07,2018-12-12,completada,5.0,5.5,media
465,78,Tarea genérica 465,2018-06-09,2018-06-14,completada,5.0,5.5,media
466,78,Tarea genérica 466,2018-06-28,2018-07-03,completada,5.0,5.5,media
467,78,Tarea genérica 467,2018-05-25,2018-05-30,completada,5.0,5.5,media
468,78,Tarea genérica 468,2018-09-22,2018-09-27,completada,5.0,5.5,media
469,78,Tarea genérica 469,2018-07-07,2018-07-12,completada,5.0,5.5,media
470,78,Tarea genérica 470,2018-08-07,2018-08-12,completada,5.0,5.5,media
471,79,Tarea genérica 471,2018-10-13,2018-10-18,completada,5.0,5.5,media
472,79,Tarea genérica 472,2018-11-22,2018-11-27,completada,5.0,5.5,media
473,79,Tarea genérica 473,2018-12-05,2018-12-10,completada,5.0,5.5,media
474,79,Tarea genérica 474,2018-09-06,2018-09-11,completada,5.0,5.5,media
475,79,Tarea genérica 475,2018-07-21,2018-07-26,completada,5.0,5.5,media
476,79,Tarea genérica 476,2018-05-28,2018-06-02,completada,5.0,5.5,media
477,79,Tarea genérica 477,2018-08-31,2018-09-05,completada,5.0,5.5,media
478,79,Tarea genérica 478,2018-11-27,2018-12-02,completada,5.0,5.5,media
479,80,Tarea genérica 479,2025-04-08,2025-04-13,completada,5.0,5.5,media
480,80,Tarea genérica 480,2025-05-12,2025-05-17,completada,5.0,5.5,media
481,80,Tarea genérica 481,2025-05-13,2025-05-18,completada,5.0,5.5,media
482,80,Tarea genérica 482,2025-05-13,2025-05-18,completada,5.0,5.5,media
483,80,Tarea genérica 483,2025-03-11,2025-03-16,completada,5.0,5.5,media
484,81,Tarea genérica 484,2025-03-06,2025-03-11,completada,5.0,5.5,media
485,81,Tarea genérica 485,2025-07-15,2025-07-20,completada,5.0,5.5,media
486,81,Tarea genérica 486,2025-06-10,2025-06-15,completada,5.0,5.5,media
487,82,Tarea genérica 487,2025-04-15,2025-04-20,completada,5.0,5.5,media
488,82,Tarea genérica 488,2025-04-12,2025-04-17,completada,5.0,5.5,media
489,82,Tarea genérica 489,2025-04-28,2025-05-03,completada,5.0,5.5,media
490,83,Tarea genérica 490,2025-07-06,2025-07-11,completada,5.0,5.5,media
491,83,Tarea genérica 491,2025-04-22,2025-04-27,completada,5.0,5.5,media
492,83,Tarea genérica 492,2025-07-10,2025-07-15,completada,5.0,5.5,media
493,83,Tarea genérica 493,2025-05-13,2025-05-18,completada,5.0,5.5,media
494,83,Tarea genérica 494,2025-04-29,2025-05-04,completada,5.0,5.5,media
495,83,Tarea genérica 495,2025-05-15,2025-05-20,completada,5.0,5.5,media
496,84,Tarea genérica 496,2025-06-15,2025-06-20,completada,5.0,5.5,media
497,84,Tarea genérica 497,2025-03-28,2025-04-02,completada,5.0,5.5,media
498,84,Tarea genérica 498,2025-04-17,2025-04-22,completada,5.0,5.5,media
499,84,Tarea genérica 499,2025-03-20,2025-03-25,completada,5.0,5.5,media
500,85,Tarea genérica 500,2025-07-10,2025-07-15,completada,5.0,5.5,media
501,85,Tarea genérica 501,2025-06-05,2025-06-10,completada,5.0,5.5,media
502,85,Tarea genérica 502,2025-05-11,2025-05-16,completada,5.0,5.5,media
503,85,Tarea genérica 503,2025-06-18,2025-06-23,completada,5.0,5.5,media
504,85,Tarea genérica 504,2025-06-10,2025-06-15,completada,5.0,5.5,media
505,86,Tarea genérica 505,2025-03-21,2025-03-26,completada,5.0,5.5,media
506,86,Tarea genérica 506,2025-03-20,2025-03-25,completada,5.0,5.5,media
507,86,Tarea genérica 507,2025-05-08,2025-05-13,completada,5.0,5.5,media
508,86,Tarea genérica 508,2025-04-17,2025-04-22,completada,5.0,5.5,media
509,86,Tarea genérica 509,2025-04-30,2025-05-05,completada,5.0,5.5,media
510,86,Tarea genérica 510,2025-05-14,2025-05-19,completada,5.0,5.5,media
511,87,Tarea genérica 511,2025-06-23,2025-06-28,completada,5.0,5.5,media
512,87,Tarea genérica 512,2025-04-12,2025-04-17,completada,5.0,5.5,media
513,87,Tarea genérica 513,2025-03-22,2025-03-27,completada,5.0,5.5,media
514,87,Tarea genérica 514,2025-05-25,2025-05-30,completada,5.0,5.5,media
515,87,Tarea genérica 515,2025-04-16,2025-04-21,completada,5.0,5.5,media
516,87,Tarea genérica 516,2025-07-11,2025-07-16,completada,5.0,5.5,media
517,87,Tarea genérica 517,2025-06-28,2025-07-03,completada,5.0,5.5,media
518,87,Tarea genérica 518,2025-05-22,2025-05-27,completada,5.0,5.5,media
519,88,Tarea genérica 519,2016-08-04,2016-08-09,completada,5.0,5.5,media
520,88,Tarea genérica 520,2016-09-23,2016-09-28,completada,5.0,5.5,media
521,88,Tarea genérica 521,2016-09-23,2016-09-28,completada,5.0,5.5,media
522,89,Tarea genérica 522,2016-06-17,2016-06-22,completada,5.0,5.5,media
523,89,Tarea genérica 523,2016-09-29,2016-10-04,completada,5.0,5.5,media
524,89,Tarea genérica 524,2016-10-08,2016-10-13,completada,5.0,5.5,media
525,89,Tarea genérica 525,2016-07-19,2016-07-24,completada,5.0,5.5,media
526,90,Tarea genérica 526,2016-07-30,2016-08-04,completada,5.0,5.5,media
527,90,Tarea genérica 527,2016-08-10,2016-08-15,completada,5.0,5.5,media
528,90,Tarea genérica 528,2016-07-16,2016-07-21,completada,5.0,5.5,media
529,90,Tarea genérica 529,2016-06-20,2016-06-25,completada,5.0,5.5,media
530,91,Tarea genérica 530,2016-06-08,2016-06-13,completada,5.0,5.5,media
531,91,Tarea genérica 531,2016-09-18,2016-09-23,completada,5.0,5.5,media
532,91,Tarea genérica 532,2016-05-24,2016-05-29,completada,5.0,5.5,media
533,92,Tarea genérica 533,2016-07-08,2016-07-13,completada,5.0,5.5,media
534,92,Tarea genérica 534,2016-06-07,2016-06-12,completada,5.0,5.5,media
535,92,Tarea genérica 535,2016-08-29,2016-09-03,completada,5.0,5.5,media
536,92,Tarea genérica 536,2016-09-21,2016-09-26,completada,5.0,5.5,media
537,92,Tarea genérica 537,2016-09-08,2016-09-13,completada,5.0,5.5,media
538,92,Tarea genérica 538,2016-10-09,2016-10-14,completada,5.0,5.5,media
539,93,Tarea genérica 539,2016-06-12,2016-06-17,completada,5.0,5.5,media
540,93,Tarea genérica 540,2016-08-17,2016-08-22,completada,5.0,5.5,media
541,93,Tarea genérica 541,2016-08-11,2016-08-16,completada,5.0,5.5,media
542,93,Tarea genérica 542,2016-08-05,2016-08-10,completada,5.0,5.5,media
543,94,Tarea genérica 543,2016-08-27,2016-09-01,completada,5.0,5.5,media
544,94,Tarea genérica 544,2016-08-24,2016-08-29,completada,5.0,5.5,media
545,94,Tarea genérica 545,2016-06-06,2016-06-11,completada,5.0,5.5,media
546,94,Tarea genérica 546,2016-07-20,2016-07-25,completada,5.0,5.5,media
547,94,Tarea genérica 547,2016-09-21,2016-09-26,completada,5.0,5.5,media
548,94,Tarea genérica 548,2016-06-02,2016-06-07,completada,5.0,5.5,media
549,95,Tarea genérica 549,2021-02-13,2021-02-18,completada,5.0,5.5,media
550,95,Tarea genérica 550,2021-02-01,2021-02-06,completada,5.0,5.5,media
551,95,Tarea genérica 551,2020-12-29,2021-01-03,completada,5.0,5.5,media
552,96,Tarea genérica 552,2021-04-29,2021-05-04,completada,5.0,5.5,media
553,96,Tarea genérica 553,2021-03-23,2021-03-28,completada,5.0,5.5,media
554,96,Tarea genérica 554,2021-03-03,2021-03-08,completada,5.0,5.5,media
555,96,Tarea genérica 555,2021-04-29,2021-05-04,completada,5.0,5.5,media
556,97,Tarea genérica 556,2021-04-11,2021-04-16,completada,5.0,5.5,media
557,97,Tarea genérica 557,2021-01-16,2021-01-21,completada,5.0,5.5,media
558,97,Tarea genérica 558,2021-03-15,2021-03-20,completada,5.0,5.5,media
559,97,Tarea genérica 559,2021-03-31,2021-04-05,completada,5.0,5.5,media
560,97,Tarea genérica 560,2021-01-12,2021-01-17,completada,5.0,5.5,media
561,97,Tarea genérica 561,2021-02-24,2021-03-01,completada,5.0,5.5,media
562,97,Tarea genérica 562,2021-04-21,2021-04-26,completada,5.0,5.5,media
563,97,Tarea genérica 563,2021-03-21,2021-03-26,completada,5.0,5.5,media
564,98,Tarea genérica 564,2021-01-16,2021-01-21,completada,5.0,5.5,media
565,98,Tarea genérica 565,2021-01-10,2021-01-15,completada,5.0,5.5,media
566,98,Tarea genérica 566,2021-04-17,2021-04-22,completada,5.0,5.5,media
567,98,Tarea genérica 567,2021-02-15,2021-02-20,completada,5.0,5.5,media
568,98,Tarea genérica 568,2021-04-19,2021-04-24,completada,5.0,5.5,media
569,98,Tarea genérica 569,2021-03-26,2021-03-31,completada,5.0,5.5,media
570,98,Tarea genérica 570,2021-04-30,2021-05-05,completada,5.0,5.5,media
571,98,Tarea genérica 571,2021-04-27,2021-05-02,completada,5.0,5.5,media
572,99,Tarea genérica 572,2021-01-22,2021-01-27,completada,5.0,5.5,media
573,99,Tarea genérica 573,2021-04-10,2021-04-15,completada,5.0,5.5,media
574,99,Tarea genérica 574,2021-04-17,2021-04-22,completada,5.0,5.5,media
575,99,Tarea genérica 575,2021-02-18,2021-02-23,completada,5.0,5.5,media
576,99,Tarea genérica 576,2021-04-27,2021-05-02,completada,5.0,5.5,media
577,100,Tarea genérica 577,2020-11-27,2020-12-02,completada,5.0,5.5,media
578,100,Tarea genérica 578,2020-12-23,2020-12-28,completada,5.0,5.5,media
579,100,Tarea genérica 579,2020-12-20,2020-12-25,completada,5.0,5.5,media
580,100,Tarea genérica 580,2021-01-03,2021-01-08,completada,5.0,5.5,media
581,100,Tarea genérica 581,2021-04-23,2021-04-28,completada,5.0,5.5,media
582,100,Tarea genérica 582,2021-03-10,2021-03-15,completada,5.0,5.5,media
583,100,Tarea genérica 583,2020-12-16,2020-12-21,completada,5.0,5.5,media
584,100,Tarea genérica 584,2020-12-19,2020-12-24,completada,5.0,5.5,media
585,101,Tarea genérica 585,2021-03-15,2021-03-20,completada,5.0,5.5,media
586,101,Tarea genérica 586,2021-02-25,2021-03-02,completada,5.0,5.5,media
587,101,Tarea genérica 587,2021-02-11,2021-02-16,completada,5.0,5.5,media
588,101,Tarea genérica 588,2021-04-24,2021-04-29,completada,5.0,5.5,media
589,102,Tarea genérica 589,2021-02-10,2021-02-15,completada,5.0,5.5,media
590,102,Tarea genérica 590,2021-04-10,2021-04-15,completada,5.0,5.5,media
591,102,Tarea genérica 591,2021-03-11,2021-03-16,completada,5.0,5.5,media
592,103,Tarea genérica 592,2021-04-05,2021-04-10,completada,5.0,5.5,media
593,103,Tarea genérica 593,2021-04-18,2021-04-23,completada,5.0,5.5,media
594,103,Tarea genérica 594,2021-02-03,2021-02-08,completada,5.0,5.5,media
595,103,Tarea genérica 595,2021-01-24,2021-01-29,completada,5.0,5.5,media
596,103,Tarea genérica 596,2021-03-28,2021-04-02,completada,5.0,5.5,media
597,104,Tarea genérica 597,2020-06-12,2020-06-17,pendiente,5.0,5.5,media
598,104,Tarea genérica 598,2020-06-14,2020-06-19,pendiente,5.0,5.5,media
599,104,Tarea genérica 599,2020-06-15,2020-06-20,pendiente,5.0,5.5,media
600,104,Tarea genérica 600,2020-06-05,2020-06-10,pendiente,5.0,5.5,media
601,105,Tarea genérica 601,2020-07-08,2020-07-13,pendiente,5.0,5.5,media
602,105,Tarea genérica 602,2020-05-12,2020-05-17,pendiente,5.0,5.5,media
603,105,Tarea genérica 603,2020-06-24,2020-06-29,pendiente,5.0,5.5,media
