id_prueba,id_asignacion,descripcion,tipo,fecha_ejecucion,resultado,severidad_defecto,tiempo_resolucion_horas
429,74,Prueba auto 429,integración,2025-02-06,éxito,nula,0
430,74,Prueba auto 430,sistema,2024-08-04,éxito,nula,0
431,74,Prueba auto 431,sistema,2024-11-20,éxito,nula,0
432,74,Prueba auto 432,sistema,2025-01-22,éxito,nula,0
433,76,Prueba auto 433,sistema,2018-09-07,éxito,nula,0
434,76,Prueba auto 434,integración,2018-12-13,éxito,nula,0
435,76,Prueba auto 435,sistema,2018-11-22,éxito,nula,0
436,76,Prueba auto 436,sistema,2018-10-14,éxito,nula,0
437,76,Prueba auto 437,sistema,2018-07-09,fallo,alta,8
438,76,Prueba auto 438,integración,2018-08-22,éxito,nula,0
439,76,Prueba auto 439,integración,2018-11-19,éxito,nula,0
440,76,Prueba auto 440,integración,2018-11-26,éxito,nula,0
441,76,Prueba auto 441,sistema,2018-11-08,éxito,nula,0
442,76,Prueba auto 442,integración,2018-10-26,éxito,nula,0
443,76,Prueba auto 443,integración,2018-09-22,fallo,crítica,8
444,76,Prueba auto 444,integración,2018-10-15,éxito,nula,0
445,76,Prueba auto 445,integración,2018-10-21,fallo,media,6
446,76,Prueba auto 446,integración,2018-12-18,fallo,alta,1
447,76,Prueba auto 447,integración,2018-12-18,éxito,nula,0
448,76,Prueba auto 448,integración,2018-11-13,fallo,media,2
449,76,Prueba auto 449,sistema,2018-08-03,fallo,baja,2
450,76,Prueba auto 450,sistema,2018-11-18,fallo,crítica,4
451,76,Prueba auto 451,sistema,2018-10-08,éxito,nula,0
452,76,Prueba auto 452,sistema,2018-09-18,éxito,nula,0
453,76,Prueba auto 453,integración,2018-10-31,éxito,nula,0
454,76,Prueba auto 454,integración,2018-10-26,fallo,crítica,5
455,76,Prueba auto 455,integración,2018-08-10,éxito,nula,0
456,76,Prueba auto 456,sistema,2018-11-29,éxito,nula,0
457,76,Prueba auto 457,integración,2018-11-25,éxito,nula,0
458,76,Prueba auto 458,integración,2018-09-28,fallo,crítica,8
459,76,Prueba auto 459,sistema,2018-12-04,éxito,nula,0
460,76,Prueba auto 460,sistema,2018-10-16,éxito,nula,0
461,76,Prueba auto 461,sistema,2018-08-08,éxito,nula,0
462,77,Prueba auto 462,sistema,2018-12-05,éxito,nula,0
463,77,Prueba auto 463,integración,2018-10-19,éxito,nula,0
464,77,Prueba auto 464,sistema,2018-09-23,éxito,nula,0
465,77,Prueba auto 465,sistema,2018-10-04,éxito,nula,0
466,77,Prueba auto 466,integración,2018-09-27,fallo,media,6
467,77,Prueba auto 467,sistema,2018-11-03,éxito,nula,0
468,77,Prueba auto 468,integración,2018-11-01,éxito,nula,0
469,77,Prueba auto 469,sistema,2018-08-11,éxito,nula,0
470,77,Prueba auto 470,integración,2018-10-15,éxito,nula,0
471,77,Prueba auto 471,sistema,2018-08-30,éxito,nula,0
472,77,Prueba auto 472,integración,2018-11-29,éxito,nula,0
473,77,Prueba auto 473,integración,2018-10-04,fallo,media,7
474,77,Prueba auto 474,integración,2018-09-29,éxito,nula,0
475,77,Prueba auto 475,sistema,2018-10-12,éxito,nula,0
476,77,Prueba auto 476,sistema,2018-11-07,éxito,nula,0
477,77,Prueba auto 477,integración,2018-12-17,fallo,alta,4
478,77,Prueba auto 478,integración,2018-12-30,fallo,alta,6
479,77,Prueba auto 479,integración,2018-10-19,éxito,nula,0
480,77,Prueba auto 480,sistema,2018-11-30,éxito,nula,0
481,77,Prueba auto 481,sistema,2018-11-18,éxito,nula,0
482,77,Prueba auto 482,integración,2018-12-02,fallo,crítica,3
483,77,Prueba auto 483,sistema,2018-09-11,éxito,nula,0
484,77,Prueba auto 484,integración,2018-11-01,éxito,nula,0
485,77,Prueba auto 485,sistema,2018-10-31,éxito,nula,0
486,77,Prueba auto 486,integración,2018-11-25,éxito,nula,0
487,77,Prueba auto 487,sistema,2018-09-15,éxito,nula,0
488,77,Prueba auto 488,sistema,2018-11-02,éxito,nula,0
489,77,Prueba auto 489,sistema,2018-12-13,éxito,nula,0
490,77,Prueba auto 490,integración,2018-12-12,fallo,crítica,2
491,77,Prueba auto 491,integración,2018-07-02,éxito,nula,0
492,77,Prueba auto 492,sistema,2018-11-02,fallo,crítica,3
493,77,Prueba auto 493,integración,2018-08-21,éxito,nula,0
494,78,Prueba auto 494,integración,2018-09-26,éxito,nula,0
495,78,Prueba auto 495,sistema,2018-09-13,éxito,nula,0
496,78,Prueba auto 496,integración,2018-12-02,éxito,nula,0
497,78,Prueba auto 497,sistema,2018-08-21,éxito,nula,0
498,78,Prueba auto 498,sistema,2018-11-27,éxito,nula,0
499,78,Prueba auto 499,integración,2018-08-17,fallo,baja,2
500,78,Prueba auto 500,sistema,2018-11-19,fallo,crítica,1
501,78,Prueba auto 501,integración,2018-11-19,éxito,nula,0
502,78,Prueba auto 502,sistema,2018-12-04,éxito,nula,0
503,78,Prueba auto 503,integración,2018-11-12,fallo,media,6
504,78,Prueba auto 504,integración,2018-11-06,éxito,nula,0
505,78,Prueba auto 505,integración,2018-11-24,éxito,nula,0
506,78,Prueba auto 506,sistema,2018-11-08,éxito,nula,0
507,78,Prueba auto 507,sistema,2018-08-07,éxito,nula,0
508,78,Prueba auto 508,sistema,2018-11-25,éxito,nula,0
509,78,Prueba auto 509,sistema,2018-10-11,éxito,nula,0
510,78,Prueba auto 510,sistema,2018-09-24,éxito,nula,0
511,78,Prueba auto 511,sistema,2018-11-21,éxito,nula,0
512,78,Prueba auto 512,integración,2018-11-05,éxito,nula,0
513,78,Prueba auto 513,integración,2018-12-13,éxito,nula,0
514,78,Prueba auto 514,sistema,2018-11-14,éxito,nula,0
515,78,Prueba auto 515,integración,2018-10-25,éxito,nula,0
516,78,Prueba auto 516,integración,2018-10-16,éxito,nula,0
517,78,Prueba auto 517,sistema,2018-11-23,éxito,nula,0
518,78,Prueba auto 518,sistema,2018-09-07,fallo,alta,1
519,78,Prueba auto 519,integración,2018-10-31,éxito,nula,0
520,78,Prueba auto 520,integración,2018-10-16,fallo,media,8
521,78,Prueba auto 521,sistema,2018-09-10,fallo,baja,2
522,78,Prueba auto 522,integración,2018-11-24,éxito,nula,0
523,78,Prueba auto 523,integración,2018-06-01,éxito,nula,0
524,78,Prueba auto 524,integración,2018-11-26,éxito,nula,0
525,78,Prueba auto 525,integración,2018-09-13,fallo,media,7
526,78,Prueba auto 526,integración,2018-09-23,éxito,nula,0
527,78,Prueba auto 527,sistema,2018-10-22,éxito,nula,0
528,78,Prueba auto 528,integración,2018-08-27,éxito,nula,0
529,78,Prueba auto 529,sistema,2018-09-12,éxito,nula,0
530,78,Prueba auto 530,integración,2018-11-30,fallo,crítica,7
531,78,Prueba auto 531,sistema,2018-11-22,éxito,nula,0
532,78,Prueba auto 532,integración,2018-11-22,éxito,nula,0
533,82,Prueba auto 533,integración,2025-06-28,éxito,nula,0
534,82,Prueba auto 534,integración,2025-06-16,éxito,nula,0
535,82,Prueba auto 535,sistema,2025-07-03,éxito,nula,0
536,82,Prueba auto 536,sistema,2025-06-02,éxito,nula,0
537,82,Prueba auto 537,integración,2025-06-22,éxito,nula,0
538,82,Prueba auto 538,sistema,2025-05-10,éxito,nula,0
539,82,Prueba auto 539,integración,2025-06-17,éxito,nula,0
540,82,Prueba auto 540,sistema,2025-05-13,éxito,nula,0
541,82,Prueba auto 541,sistema,2025-06-03,éxito,nula,0
542,82,Prueba auto 542,sistema,2025-06-30,éxito,nula,0
543,82,Prueba auto 543,sistema,2025-05-03,fallo,crítica,7
544,82,Prueba auto 544,integración,2025-05-31,éxito,nula,0
545,82,Prueba auto 545,sistema,2025-06-15,éxito,nula,0
546,82,Prueba auto 546,sistema,2025-06-15,éxito,nula,0
547,82,Prueba auto 547,integración,2025-06-19,éxito,nula,0
548,82,Prueba auto 548,integración,2025-07-11,éxito,nula,0
549,82,Prueba auto 549,sistema,2025-04-25,fallo,alta,5
550,82,Prueba auto 550,integración,2025-06-11,fallo,alta,2
551,82,Prueba auto 551,sistema,2025-05-14,fallo,baja,6
552,82,Prueba auto 552,sistema,2025-05-20,éxito,nula,0
553,82,Prueba auto 553,sistema,2025-06-24,fallo,crítica,5
554,82,Prueba auto 554,integración,2025-06-13,éxito,nula,0
555,82,Prueba auto 555,sistema,2025-06-04,éxito,nula,0
556,82,Prueba auto 556,sistema,2025-05-12,éxito,nula,0
557,82,Prueba auto 557,integración,2025-05-11,éxito,nula,0
558,82,Prueba auto 558,sistema,2025-05-07,éxito,nula,0
559,82,Prueba auto 559,integración,2025-07-13,éxito,nula,0
560,82,Prueba auto 560,sistema,2025-06-06,éxito,nula,0
561,82,Prueba auto 561,sistema,2025-06-26,éxito,nula,0
562,82,Prueba auto 562,sistema,2025-05-08,éxito,nula,0
563,82,Prueba auto 563,sistema,2025-06-27,éxito,nula,0
564,82,Prueba auto 564,integración,2025-05-26,éxito,nula,0
565,82,Prueba auto 565,sistema,2025-06-28,éxito,nula,0
566,85,Prueba auto 566,integración,2025-05-20,éxito,nula,0
567,85,Prueba auto 567,integración,2025-06-01,éxito,nula,0
568,85,Prueba auto 568,integración,2025-06-08,éxito,nula,0
569,85,Prueba auto 569,sistema,2025-06-02,éxito,nula,0
570,85,Prueba auto 570,sistema,2025-06-15,éxito,nula,0
571,85,Prueba auto 571,integración,2025-07-08,éxito,nula,0
572,85,Prueba auto 572,integración,2025-04-29,éxito,nula,0
573,85,Prueba auto 573,integración,2025-06-18,éxito,nula,0
574,85,Prueba auto 574,integración,2025-04-26,éxito,nula,0
575,85,Prueba auto 575,sistema,2025-06-05,éxito,nula,0
576,85,Prueba auto 576,integración,2025-05-31,éxito,nula,0
577,85,Prueba auto 577,integración,2025-06-29,éxito,nula,0
578,85,Prueba auto 578,sistema,2025-05-26,éxito,nula,0
579,85,Prueba auto 579,sistema,2025-07-08,éxito,nula,0
580,85,Prueba auto 580,sistema,2025-06-11,éxito,nula,0
581,85,Prueba auto 581,integración,2025-06-06,éxito,nula,0
582,85,Prueba auto 582,integración,2025-06-18,éxito,nula,0
583,85,Prueba auto 583,integración,2025-07-05,éxito,nula,0
584,85,Prueba auto 584,integración,2025-05-30,fallo,media,5
585,85,Prueba auto 585,sistema,2025-06-15,éxito,nula,0
586,85,Prueba auto 586,sistema,2025-06-24,éxito,nula,0
587,85,Prueba auto 587,integración,2025-06-28,éxito,nula,0
588,85,Prueba auto 588,integración,2025-07-03,éxito,nula,0
589,85,Prueba auto 589,sistema,2025-06-01,fallo,baja,8
590,85,Prueba auto 590,sistema,2025-06-21,éxito,nula,0
591,85,Prueba auto 591,sistema,2025-06-21,éxito,nula,0
592,85,Prueba auto 592,sistema,2025-07-03,éxito,nula,0
593,85,Prueba auto 593,integración,2025-06-02,éxito,nula,0
594,85,Prueba auto 594,integración,2025-06-21,éxito,nula,0
595,85,Prueba auto 595,sistema,2025-05-20,éxito,nula,0
596,85,Prueba auto 596,integración,2025-06-29,éxito,nula,0
597,85,Prueba auto 597,integración,2025-05-07,éxito,nula,0
598,85,Prueba auto 598,integración,2025-07-15,éxito,nula,0
599,85,Prueba auto 599,sistema,2025-06-12,éxito,nula,0
600,85,Prueba auto 600,integración,2025-06-21,fallo,crítica,3
601,85,Prueba auto 601,sistema,2025-06-04,fallo,alta,7
602,85,Prueba auto 602,sistema,2025-06-16,éxito,nula,0
603,85,Prueba auto 603,sistema,2025-07-03,éxito,nula,0
604,85,Prueba auto 604,integración,2025-06-28,fallo,crítica,5
605,85,Prueba auto 605,sistema,2025-05-31,éxito,nula,0
606,85,Prueba auto 606,integración,2025-05-23,éxito,nula,0
607,85,Prueba auto 607,sistema,2025-05-22,éxito,nula,0
608,85,Prueba auto 608,sistema,2025-06-09,éxito,nula,0
609,89,Prueba auto 609,sistema,2016-10-06,éxito,nula,0
610,89,Prueba auto 610,sistema,2016-10-03,éxito,nula,0
611,89,Prueba auto 611,sistema,2016-09-24,éxito,nula,0
612,89,Prueba auto 612,integración,2016-07-21,fallo,media,2
613,89,Prueba auto 613,sistema,2016-09-15,éxito,nula,0
614,89,Prueba auto 614,sistema,2016-10-12,éxito,nula,0
615,89,Prueba auto 615,integración,2016-09-08,éxito,nula,0
616,89,Prueba auto 616,sistema,2016-07-25,éxito,nula,0
617,89,Prueba auto 617,integración,2016-09-12,éxito,nula,0
618,89,Prueba auto 618,integración,2016-07-29,éxito,nula,0
619,89,Prueba auto 619,integración,2016-10-08,éxito,nula,0
620,89,Prueba auto 620,sistema,2016-10-06,éxito,nula,0
621,89,Prueba auto 621,sistema,2016-09-20,fallo,media,5
622,89,Prueba auto 622,integración,2016-10-28,éxito,nula,0
623,89,Prueba auto 623,integración,2016-10-22,éxito,nula,0
624,89,Prueba auto 624,sistema,2016-10-27,fallo,alta,7
625,89,Prueba auto 625,sistema,2016-08-29,fallo,alta,2
626,89,Prueba auto 626,integración,2016-10-25,éxito,nula,0
627,89,Prueba auto 627,sistema,2016-08-18,éxito,nula,0
628,89,Prueba auto 628,sistema,2016-10-11,éxito,nula,0
629,94,Prueba auto 629,integración,2016-10-13,éxito,nula,0
630,94,Prueba auto 630,sistema,2016-08-19,fallo,alta,5
631,94,Prueba auto 631,sistema,2016-09-07,éxito,nula,0
632,94,Prueba auto 632,sistema,2016-08-12,fallo,alta,2
633,94,Prueba auto 633,sistema,2016-09-22,éxito,nula,0
634,94,Prueba auto 634,sistema,2016-08-20,éxito,nula,0
635,94,Prueba auto 635,sistema,2016-10-10,éxito,nula,0
636,94,Prueba auto 636,sistema,2016-09-15,éxito,nula,0
637,94,Prueba auto 637,integración,2016-09-20,fallo,alta,4
638,94,Prueba auto 638,sistema,2016-10-17,éxito,nula,0
639,94,Prueba auto 639,integración,2016-09-16,éxito,nula,0
640,94,Prueba auto 640,integración,2016-09-13,fallo,media,7
641,94,Prueba auto 641,integración,2016-10-29,éxito,nula,0
642,94,Prueba auto 642,integración,2016-10-21,éxito,nula,0
643,94,Prueba auto 643,integración,2016-09-23,éxito,nula,0
644,94,Prueba auto 644,sistema,2016-10-06,éxito,nula,0
645,94,Prueba auto 645,integración,2016-09-27,éxito,nula,0
646,94,Prueba auto 646,sistema,2016-10-08,éxito,nula,0
647,94,Prueba auto 647,sistema,2016-09-13,fallo,media,2
648,94,Prueba auto 648,integración,2016-10-12,éxito,nula,0
649,94,Prueba auto 649,sistema,2016-10-13,éxito,nula,0
650,94,Prueba auto 650,sistema,2016-10-13,éxito,nula,0
651,94,Prueba auto 651,integración,2016-08-17,éxito,nula,0
652,94,Prueba auto 652,sistema,2016-09-24,éxito,nula,0
653,94,Prueba auto 653,sistema,2016-09-29,fallo,baja,5
654,94,Prueba auto 654,integración,2016-09-22,éxito,nula,0
655,94,Prueba auto 655,sistema,2016-10-23,éxito,nula,0
656,94,Prueba auto 656,integración,2016-08-29,éxito,nula,0
657,94,Prueba auto 657,sistema,2016-08-17,éxito,nula,0
658,94,Prueba auto 658,integración,2016-09-23,éxito,nula,0
659,94,Prueba auto 659,sistema,2016-10-16,éxito,nula,0
660,94,Prueba auto 660,sistema,2016-09-19,éxito,nula,0
661,94,Prueba auto 661,sistema,2016-10-19,éxito,nula,0
662,94,Prueba auto 662,sistema,2016-07-03,éxito,nula,0
663,94,Prueba auto 663,sistema,2016-09-15,fallo,media,8
664,94,Prueba auto 664,integración,2016-10-03,éxito,nula,0
665,94,Prueba auto 665,sistema,2016-08-02,éxito,nula,0
666,94,Prueba auto 666,integración,2016-10-20,éxito,nula,0
667,94,Prueba auto 667,sistema,2016-09-08,éxito,nula,0
668,94,Prueba auto 668,integración,2016-09-12,éxito,nula,0
669,94,Prueba auto 669,sistema,2016-10-05,éxito,nula,0
670,94,Prueba auto 670,sistema,2016-09-14,éxito,nula,0
671,94,Prueba auto 671,sistema,2016-10-24,éxito,nula,0
672,94,Prueba auto 672,integración,2016-09-09,éxito,nula,0
673,94,Prueba auto 673,sistema,2016-10-27,éxito,nula,0
674,94,Prueba auto 674,sistema,2016-10-11,fallo,alta,7
675,94,Prueba auto 675,sistema,2016-09-04,éxito,nula,0
676,94,Prueba auto 676,integración,2016-09-19,éxito,nula,0
677,94,Prueba auto 677,sistema,2016-10-03,fallo,alta,3
678,94,Prueba auto 678,sistema,2016-10-02,fallo,baja,2
679,94,Prueba auto 679,sistema,2016-09-24,fallo,baja,8
680,94,Prueba auto 680,sistema,2016-09-12,fallo,media,8
681,94,Prueba auto 681,sistema,2016-09-19,éxito,nula,0
682,97,Prueba auto 682,integración,2021-02-24,éxito,nula,0
683,97,Prueba auto 683,sistema,2021-03-24,éxito,nula,0
684,97,Prueba auto 684,sistema,2021-04-24,éxito,nula,0
685,97,Prueba auto 685,sistema,2021-04-03,éxito,nula,0
686,97,Prueba auto 686,sistema,2021-03-23,fallo,crítica,7
687,97,Prueba auto 687,sistema,2021-04-07,éxito,nula,0
688,97,Prueba auto 688,sistema,2021-02-13,fallo,crítica,8
689,97,Prueba auto 689,integración,2021-02-02,éxito,nula,0
690,97,Prueba auto 690,sistema,2021-04-09,éxito,nula,0
691,97,Prueba auto 691,sistema,2021-04-02,éxito,nula,0
692,97,Prueba auto 692,integración,2021-03-25,éxito,nula,0
693,97,Prueba auto 693,sistema,2021-03-18,éxito,nula,0
694,97,Prueba auto 694,integración,2021-02-26,fallo,crítica,8
695,97,Prueba auto 695,sistema,2021-03-10,fallo,baja,2
696,97,Prueba auto 696,integración,2021-02-10,éxito,nula,0
697,97,Prueba auto 697,sistema,2021-02-26,éxito,nula,0
698,97,Prueba auto 698,sistema,2021-03-14,éxito,nula,0
699,97,Prueba auto 699,integración,2021-04-25,fallo,baja,5
700,97,Prueba auto 700,integración,2021-02-23,éxito,nula,0
701,97,Prueba auto 701,integración,2021-02-19,éxito,nula,0
702,97,Prueba auto 702,integración,2021-02-21,éxito,nula,0
703,97,Prueba auto 703,integración,2021-02-15,éxito,nula,0
704,99,Prueba auto 704,sistema,2021-02-25,éxito,nula,0
705,99,Prueba auto 705,integración,2021-03-31,fallo,alta,5
706,99,Prueba auto 706,integración,2021-04-21,éxito,nula,0
707,99,Prueba auto 707,sistema,2021-03-22,éxito,nula,0
708,99,Prueba auto 708,integración,2021-04-12,fallo,media,5
709,99,Prueba auto 709,integración,2021-03-27,éxito,nula,0
710,99,Prueba auto 710,integración,2021-02-19,éxito,nula,0
711,99,Prueba auto 711,sistema,2021-02-27,éxito,nula,0
712,99,Prueba auto 712,integración,2021-04-15,éxito,nula,0
713,99,Prueba auto 713,integración,2021-03-14,éxito,nula,0
714,99,Prueba auto 714,sistema,2021-01-05,éxito,nula,0
715,99,Prueba auto 715,sistema,2021-03-16,éxito,nula,0
716,99,Prueba auto 716,integración,2021-03-22,éxito,nula,0
717,99,Prueba auto 717,integración,2021-03-29,éxito,nula,0
718,99,Prueba auto 718,integración,2021-03-27,fallo,alta,7
719,99,Prueba auto 719,sistema,2021-03-01,éxito,nula,0
720,99,Prueba auto 720,sistema,2021-04-01,éxito,nula,0
721,99,Prueba auto 721,integración,2021-03-09,éxito,nula,0
722,99,Prueba auto 722,sistema,2021-02-28,éxito,nula,0
723,99,Prueba auto 723,integración,2021-02-22,éxito,nula,0
724,99,Prueba auto 724,sistema,2021-03-29,éxito,nula,0
725,99,Prueba auto 725,sistema,2021-02-06,éxito,nula,0
726,99,Prueba auto 726,sistema,2021-04-14,fallo,media,1
727,99,Prueba auto 727,integración,2021-03-22,fallo,crítica,2
728,99,Prueba auto 728,integración,2021-03-20,éxito,nula,0
729,99,Prueba auto 729,integración,2021-03-20,éxito,nula,0
730,99,Prueba auto 730,integración,2021-04-11,éxito,nula,0
731,99,Prueba auto 731,sistema,2021-03-05,éxito,nula,0
732,99,Prueba auto 732,sistema,2021-01-24,éxito,nula,0
733,99,Prueba auto 733,sistema,2021-04-07,éxito,nula,0
734,99,Prueba auto 734,sistema,2021-03-23,fallo,alta,6
735,99,Prueba auto 735,integración,2021-03-02,éxito,nula,0
736,99,Prueba auto 736,integración,2021-04-17,éxito,nula,0
737,99,Prueba auto 737,integración,2021-04-27,éxito,nula,0
738,99,Prueba auto 738,integración,2021-03-31,éxito,nula,0
739,99,Prueba auto 739,sistema,2021-03-12,éxito,nula,0
740,99,Prueba auto 740,sistema,2021-02-15,éxito,nula,0
741,99,Prueba auto 741,integración,2021-03-10,éxito,nula,0
742,99,Prueba auto 742,sistema,2021-02-25,éxito,nula,0
743,99,Prueba auto 743,integración,2021-02-20,fallo,baja,6
744,99,Prueba auto 744,sistema,2021-03-16,éxito,nula,0
745,99,Prueba auto 745,sistema,2021-04-19,fallo,alta,5
746,99,Prueba auto 746,sistema,2021-03-11,fallo,alta,2
747,99,Prueba auto 747,sistema,2021-02-21,éxito,nula,0
748,99,Prueba auto 748,sistema,2021-04-14,éxito,nula,0
749,108,Prueba auto 749,integración,2020-06-20,éxito,nula,0
750,108,Prueba auto 750,integración,2020-06-16,éxito,nula,0
751,108,Prueba auto 751,sistema,2020-06-15,éxito,nula,0
752,108,Prueba auto 752,sistema,2020-06-21,fallo,alta,2
753,108,Prueba auto 753,integración,2020-06-25,éxito,nula,0
754,108,Prueba auto 754,integración,2020-06-25,éxito,nula,0
755,108,Prueba auto 755,sistema,2020-07-05,éxito,nula,0
756,108,Prueba auto 756,sistema,2020-06-17,fallo,media,2
757,108,Prueba auto 757,integración,2020-07-04,éxito,nula,0
758,108,Prueba auto 758,sistema,2020-07-03,éxito,nula,0
759,108,Prueba auto 759,sistema,2020-06-17,éxito,nula,0
