id_hecho_calidad,id_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
844,19,20200506,sistema,nula,0
845,19,20200508,integración,alta,1
846,19,20200508,sistema,crítica,1
847,19,20200510,sistema,nula,0
848,19,20200511,sistema,nula,0
849,19,20200512,integración,nula,0
850,19,20200513,integración,nula,0
851,19,20200514,integración,alta,1
852,19,20200518,sistema,nula,0
853,19,20200519,integración,nula,0
854,19,20200520,sistema,alta,1
855,19,20200522,integración,nula,0
856,19,20200523,integración,nula,0
857,20,20171030,integración,nula,0
858,20,20171108,integración,nula,0
859,20,20171113,integración,baja,1
860,20,20171122,integración,nula,0
861,20,20171124,integración,nula,0
862,20,20171203,integración,media,1
863,20,20171204,integración,nula,0
864,20,20171205,integración,nula,0
865,20,20171209,integración,nula,0
866,20,20171218,sistema,nula,0
867,20,20171226,sistema,nula,0
868,20,20171228,integración,nula,0
869,20,20171230,sistema,nula,0
870,20,20180102,sistema,baja,1
871,20,20180103,sistema,nula,0
872,20,20180109,sistema,nula,0
873,20,20180111,sistema,nula,0
874,20,20180116,sistema,nula,0
875,20,20180117,integración,nula,0
876,20,20180119,sistema,nula,0
877,20,20180120,sistema,nula,0
878,20,20180122,sistema,nula,0
879,20,20180126,sistema,nula,0
880,20,20180127,sistema,nula,0
881,20,20180131,sistema,nula,0
882,20,20180207,sistema,baja,1
883,20,20180211,integración,nula,0
884,20,20180211,sistema,nula,0
885,20,20180213,sistema,nula,0
886,20,20180217,sistema,nula,0
887,20,20180222,sistema,nula,0
888,20,20180303,sistema,media,1
889,20,20180303,sistema,nula,0
890,20,20180306,integración,nula,0
891,20,20180306,sistema,media,1
892,20,20180312,integración,nula,0
893,20,20180315,integración,baja,1
894,20,20180318,sistema,nula,0
895,20,20180319,integración,nula,0
896,20,20180320,sistema,alta,1
897,20,20180321,integración,crítica,1
898,20,20180325,integración,nula,0
899,20,20180327,sistema,nula,0
900,20,20180329,sistema,nula,0
901,20,20180330,sistema,nula,0
902,20,20180331,sistema,nula,0
903,20,20180401,integración,nula,0
904,20,20180403,sistema,nula,0
905,20,20180404,sistema,nula,0
906,20,20180407,sistema,nula,0
907,20,20180408,integración,nula,0
908,20,20180409,integración,nula,0
909,20,20180410,sistema,nula,0
910,20,20180411,integración,nula,0
911,20,20180415,integración,nula,0
912,20,20180416,integración,nula,0
913,20,20180417,sistema,media,1
914,20,20180419,integración,nula,0
915,20,20180419,sistema,nula,0
916,20,20180420,integración,nula,0
917,20,20180425,integración,nula,0
918,20,20180429,integración,nula,0
919,20,20180430,integración,nula,0
920,20,20180504,integración,crítica,1
921,20,20180508,integración,nula,0
922,20,20180509,integración,nula,0
923,20,20180511,integración,nula,0
924,20,20180512,sistema,nula,0
925,20,20180522,integración,nula,0
926,20,20180524,integración,nula,0
927,20,20180525,integración,nula,0
928,20,20180527,integración,nula,0
929,20,20180527,sistema,nula,0
930,20,20180604,integración,nula,0
931,20,20180617,sistema,nula,0
932,20,20180621,integración,crítica,1
933,20,20180629,integración,nula,0
934,21,20200815,sistema,nula,0
935,21,20200820,integración,nula,0
936,21,20200825,sistema,nula,0
937,21,20200917,integración,nula,0
938,21,20200922,sistema,nula,0
939,21,20200923,sistema,nula,0
940,21,20200926,integración,nula,0
941,21,20201001,integración,nula,0
942,21,20201002,sistema,nula,0
943,21,20201004,integración,nula,0
944,21,20201004,sistema,nula,0
945,21,20201005,sistema,nula,0
946,21,20201009,integración,baja,1
947,21,20201009,sistema,nula,0
948,21,20201010,sistema,nula,0
949,21,20201011,integración,nula,0
950,21,20201014,integración,nula,0
951,21,20201015,sistema,crítica,1
952,21,20201016,integración,nula,0
953,21,20201016,sistema,nula,0
954,21,20201019,integración,nula,0
955,21,20201019,sistema,nula,0
956,21,20201020,sistema,nula,0
957,21,20201024,integración,nula,0
958,21,20201024,sistema,crítica,1
959,21,20201024,sistema,nula,0
960,21,20201102,sistema,nula,0
961,21,20201103,integración,nula,0
962,21,20201104,sistema,nula,0
963,23,20180526,sistema,nula,0
964,23,20180709,integración,nula,0
965,23,20180816,integración,nula,0
966,23,20180915,integración,nula,0
967,23,20180918,integración,nula,0
968,23,20180922,integración,nula,0
969,23,20180930,integración,nula,0
970,23,20181003,sistema,media,1
971,23,20181004,integración,nula,0
972,23,20181005,sistema,nula,0
973,23,20181010,integración,nula,0
974,23,20181010,sistema,nula,0
975,23,20181012,integración,nula,0
976,23,20181025,sistema,nula,0
977,23,20181110,sistema,nula,0
978,23,20181111,sistema,nula,0
979,23,20181112,integración,nula,0
980,23,20181116,integración,crítica,1
981,23,20181122,sistema,nula,0
982,23,20181127,integración,nula,0
983,23,20181201,sistema,nula,0
984,23,20181202,integración,baja,1
985,23,20181205,sistema,alta,1
986,23,20181210,integración,crítica,1
987,23,20181213,sistema,nula,0
988,23,20181217,sistema,nula,0
989,23,20181222,integración,nula,0
990,23,20181226,sistema,media,1
991,23,20181228,sistema,nula,0
992,23,20181230,sistema,nula,0
993,23,20190102,sistema,baja,1
994,23,20190102,sistema,nula,0
995,23,20190112,integración,nula,0
996,23,20190112,sistema,nula,0
997,23,20190116,integración,nula,0
998,23,20190120,sistema,nula,0
999,23,20190123,sistema,nula,0
1000,23,20190126,integración,nula,0
1001,23,20190126,sistema,nula,0
1002,23,20190129,sistema,nula,0
1003,23,20190202,integración,media,1
1004,23,20190203,integración,nula,0
1005,23,20190203,sistema,alta,1
1006,23,20190212,integración,nula,0
1007,23,20190215,sistema,crítica,1
1008,23,20190218,integración,nula,0
1009,23,20190219,sistema,nula,0
1010,23,20190222,sistema,nula,0
1011,23,20190225,integración,baja,1
1012,23,20190225,integración,nula,0
1013,23,20190225,sistema,nula,0
1014,23,20190226,sistema,nula,0
1015,23,20190228,integración,nula,0
1016,23,20190303,integración,nula,0
1017,23,20190305,integración,nula,0
1018,23,20190306,sistema,nula,0
1019,23,20190307,integración,nula,0
1020,23,20190309,integración,nula,0
1021,23,20190313,sistema,nula,0
1022,23,20190314,sistema,nula,0
1023,23,20190315,sistema,nula,0
1024,23,20190318,integración,nula,0
1025,23,20190318,sistema,media,1
1026,23,20190318,sistema,nula,0
1027,23,20190320,sistema,nula,0
1028,23,20190321,integración,nula,0
1029,23,20190324,integración,nula,0
1030,23,20190328,integración,nula,0
1031,23,20190402,integración,baja,1
1032,23,20190405,integración,nula,0
1033,23,20190407,sistema,nula,0
1034,23,20190412,sistema,baja,1
1035,23,20190415,integración,nula,0
1036,23,20190417,integración,media,1
1037,23,20190425,integración,nula,0
1038,23,20190428,integración,alta,1
1039,23,20190428,sistema,nula,0
1040,23,20190430,sistema,nula,0
1041,23,20190501,sistema,nula,0
1042,23,20190503,sistema,baja,1
1043,23,20190509,sistema,nula,0
1044,23,20190518,integración,nula,0
1045,23,20190522,integración,nula,0
1046,24,20180917,integración,nula,0
1047,24,20181009,sistema,nula,0
1048,24,20181011,integración,nula,0
1049,24,20181015,integración,nula,0
1050,24,20181019,sistema,nula,0
1051,24,20181025,integración,nula,0
1052,24,20181029,integración,nula,0
1053,24,20181030,integración,nula,0
1054,24,20181030,sistema,nula,0
1055,24,20181102,integración,alta,1
1056,24,20181103,sistema,nula,0
1057,24,20181104,sistema,baja,1
1058,24,20181105,sistema,nula,0
1059,24,20181106,integración,nula,0
1060,24,20181107,integración,nula,0
1061,24,20181109,integración,nula,0
1062,24,20181111,sistema,baja,1
1063,24,20181114,integración,nula,0
1064,24,20181114,sistema,alta,1
1065,24,20181115,sistema,nula,0
1066,24,20181116,sistema,nula,0
1067,24,20181118,integración,alta,1
1068,24,20181119,sistema,alta,1
1069,24,20181119,sistema,nula,0
1070,24,20181120,integración,alta,1
1071,24,20181120,sistema,nula,0
1072,24,20181121,sistema,nula,0
1073,24,20181124,sistema,alta,1
1074,24,20181126,integración,nula,0
1075,24,20181127,integración,nula,0
1076,24,20181127,sistema,nula,0
1077,24,20181129,integración,nula,0
1078,24,20181130,integración,crítica,1
1079,24,20181202,integración,nula,0
1080,24,20181202,sistema,alta,1
1081,24,20181202,sistema,nula,0
1082,24,20181203,integración,baja,1
1083,24,20181203,sistema,nula,0
1084,24,20181211,integración,nula,0
1085,24,20181214,sistema,alta,1
1086,25,20210209,sistema,nula,0
1087,25,20210301,integración,nula,0
1088,25,20210305,sistema,nula,0
1089,25,20210306,sistema,nula,0
1090,25,20210309,integración,nula,0
1091,25,20210309,sistema,nula,0
1092,25,20210313,integración,nula,0
1093,25,20210313,sistema,nula,0
1094,25,20210321,integración,nula,0
1095,25,20210322,sistema,nula,0
1096,25,20210417,sistema,nula,0
1097,25,20210418,sistema,nula,0
1098,25,20210421,integración,alta,1
1099,25,20210421,integración,baja,1
1100,25,20210422,sistema,alta,1
1101,25,20210429,integración,nula,0
1102,25,20210502,integración,media,1
1103,25,20210502,sistema,nula,0
1104,25,20210504,integración,nula,0
1105,25,20210504,sistema,nula,0
1106,25,20210506,sistema,nula,0
1107,25,20210513,integración,nula,0
1108,25,20210514,integración,nula,0
1109,25,20210517,integración,nula,0
1110,25,20210524,integración,nula,0
1111,25,20210524,sistema,alta,1
1112,25,20210526,sistema,alta,1
1113,25,20210526,sistema,nula,0
1114,25,20210528,sistema,nula,0
1115,25,20210529,integración,nula,0
1116,25,20210529,sistema,nula,0
1117,25,20210530,integración,media,1
1118,25,20210531,integración,nula,0
1119,25,20210604,sistema,crítica,1
1120,25,20210605,integración,nula,0
1121,25,20210606,sistema,nula,0
1122,25,20210608,integración,nula,0
1123,25,20210609,sistema,nula,0
1124,25,20210610,integración,nula,0
1125,25,20210610,sistema,nula,0
1126,25,20210614,sistema,nula,0
1127,25,20210615,sistema,nula,0
1128,25,20210616,sistema,nula,0
1129,25,20210617,integración,nula,0
1130,25,20210617,sistema,nula,0
1131,25,20210619,sistema,nula,0
1132,25,20210620,integración,nula,0
1133,25,20210621,sistema,nula,0
1134,25,20210623,sistema,alta,1
1135,25,20210624,sistema,nula,0
1136,25,20210630,integración,nula,0
1137,25,20210701,integración,nula,0
1138,25,20210702,sistema,alta,1
1139,26,20170225,integración,nula,0
1140,26,20170225,sistema,media,1
1141,26,20170226,integración,nula,0
1142,26,20170226,sistema,alta,1
1143,26,20170226,sistema,nula,0
1144,26,20170227,integración,nula,0
1145,26,20170227,sistema,crítica,1
1146,26,20170227,sistema,nula,0
1147,26,20170228,integración,alta,1
1148,26,20170228,integración,nula,0
1149,26,20170228,sistema,alta,1
1150,26,20170228,sistema,nula,0
1151,26,20170301,integración,baja,1
1152,26,20170301,integración,crítica,1
1153,26,20170301,integración,nula,0
1154,26,20170301,sistema,baja,1
1155,26,20170301,sistema,nula,0
1156,26,20170302,integración,alta,1
1157,26,20170302,integración,nula,0
1158,26,20170302,sistema,baja,1
1159,26,20170302,sistema,nula,0
1160,26,20170303,integración,crítica,1
1161,26,20170303,integración,media,2
1162,26,20170303,integración,nula,0
1163,26,20170303,sistema,crítica,2
1164,26,20170303,sistema,media,1
1165,26,20170303,sistema,nula,0
1166,26,20170304,integración,baja,2
1167,26,20170304,integración,media,1
1168,26,20170304,integración,nula,0
1169,26,20170304,sistema,alta,4
1170,26,20170304,sistema,media,1
1171,26,20170304,sistema,nula,0
1172,26,20170305,integración,alta,1
1173,26,20170305,integración,nula,0
1174,26,20170305,sistema,alta,1
1175,26,20170305,sistema,nula,0
1176,26,20170306,integración,alta,1
1177,26,20170306,integración,baja,1
1178,26,20170306,integración,nula,0
1179,26,20170306,sistema,alta,1
1180,26,20170306,sistema,baja,1
1181,26,20170306,sistema,crítica,1
1182,26,20170306,sistema,nula,0
1183,27,20180317,sistema,nula,0
1184,27,20180424,sistema,nula,0
1185,27,20180521,integración,nula,0
1186,27,20180527,sistema,crítica,1
1187,27,20180601,sistema,nula,0
1188,27,20180622,sistema,nula,0
1189,27,20180625,sistema,nula,0
1190,27,20180629,sistema,nula,0
1191,27,20180703,sistema,nula,0
1192,27,20180709,integración,alta,1
1193,27,20180713,integración,nula,0
1194,27,20180714,sistema,media,1
1195,27,20180714,sistema,nula,0
1196,27,20180715,integración,nula,0
1197,27,20180716,integración,nula,0
1198,27,20180717,sistema,crítica,1
1199,27,20180718,integración,nula,0
1200,27,20180721,integración,nula,0
1201,27,20180722,integración,nula,0
1202,27,20180727,integración,nula,0
1203,27,20180727,sistema,nula,0
1204,27,20180802,integración,nula,0
1205,27,20180803,integración,nula,0
1206,27,20180803,sistema,alta,1
1207,27,20180806,integración,media,1
1208,27,20180806,integración,nula,0
1209,27,20180806,sistema,nula,0
1210,27,20180807,sistema,nula,0
1211,27,20180815,sistema,baja,1
1212,27,20180815,sistema,nula,0
1213,27,20180816,integración,nula,0
1214,27,20180816,sistema,nula,0
1215,27,20180817,integración,nula,0
1216,27,20180818,integración,nula,0
1217,27,20180820,sistema,nula,0
1218,27,20180824,sistema,nula,0
1219,27,20180825,integración,media,1
1220,27,20180825,sistema,nula,0
1221,27,20180827,integración,nula,0
1222,27,20180829,sistema,nula,0
1223,27,20180830,integración,nula,0
1224,27,20180830,sistema,nula,0
1225,27,20180901,integración,nula,0
1226,27,20180901,sistema,nula,0
1227,27,20180903,integración,nula,0
1228,27,20180904,sistema,nula,0
1229,27,20180907,sistema,nula,0
1230,27,20180909,integración,nula,0
1231,27,20180909,sistema,nula,0
1232,27,20180912,sistema,nula,0
1233,27,20180913,sistema,nula,0
1234,27,20180915,integración,nula,0
1235,27,20180916,sistema,media,1
1236,27,20180918,sistema,nula,0
1237,27,20180920,sistema,nula,0
1238,27,20180921,integración,nula,0
1239,27,20180922,integración,nula,0
1240,27,20180924,sistema,nula,0
1241,27,20180925,sistema,media,1
1242,27,20180925,sistema,nula,0
1243,27,20180926,sistema,alta,1
1244,27,20180927,sistema,nula,0
1245,27,20180928,sistema,nula,0
1246,27,20180929,integración,nula,0
1247,27,20180930,integración,nula,0
1248,27,20180930,sistema,media,1
1249,27,20180930,sistema,nula,0
1250,27,20181001,integración,nula,0
1251,27,20181002,sistema,nula,0
1252,27,20181003,integración,nula,0
1253,27,20181004,sistema,nula,0
1254,27,20181005,sistema,nula,0
1255,27,20181008,integración,nula,0
1256,27,20181008,sistema,nula,0
1257,27,20181010,integración,crítica,1
1258,27,20181010,integración,nula,0
1259,27,20181010,sistema,nula,0
1260,27,20181011,sistema,nula,0
1261,27,20181013,integración,nula,0
1262,27,20181013,sistema,alta,1
1263,27,20181013,sistema,nula,0
1264,27,20181014,integración,nula,0
1265,27,20181020,integración,nula,0
1266,27,20181021,sistema,nula,0
1267,27,20181026,sistema,nula,0
1268,27,20181028,integración,crítica,1
1269,27,20181028,sistema,alta,1
1270,27,20181030,sistema,crítica,1
1271,27,20181031,integración,nula,0
1272,27,20181101,integración,alta,1
1273,27,20181102,integración,nula,0
1274,27,20181104,integración,baja,1
1275,27,20181104,integración,nula,0
1276,27,20181108,sistema,nula,0
1277,27,20181109,sistema,nula,0
1278,27,20181110,integración,media,1
1279,27,20181111,sistema,media,1
1280,27,20181113,sistema,baja,1
1281,27,20181114,integración,nula,0
1282,27,20181115,sistema,nula,0
1283,27,20181118,sistema,nula,0
1284,27,20181120,sistema,nula,0
1285,27,20181125,sistema,nula,0
1286,27,20181126,sistema,alta,1
1287,28,20160701,sistema,nula,0
1288,28,20160704,sistema,nula,0
1289,28,20160709,integración,nula,0
1290,28,20160711,sistema,nula,0
1291,28,20160714,sistema,nula,0
1292,28,20160715,sistema,nula,0
1293,28,20160716,integración,nula,0
1294,28,20160716,sistema,media,1
1295,28,20160719,integración,crítica,1
1296,28,20160720,integración,nula,0
1297,28,20160721,integración,nula,0
1298,28,20160721,sistema,nula,0
1299,28,20160722,sistema,nula,0
