id_hecho_calidad,nombre_proyecto,año,nombre_mes,dia,semana,tipo_prueba,severidad,cantidad_defectos_encontrados
410,Proy-2018-empodera,2018,Septiembre,10,37,sistema,baja,1
411,Proy-2018-empodera,2018,Septiembre,11,37,sistema,nula,0
412,Proy-2018-empodera,2018,Septiembre,12,37,sistema,nula,0
413,Proy-2018-empodera,2018,Septiembre,13,37,integración,media,1
414,Proy-2018-empodera,2018,Septiembre,13,37,sistema,nula,0
415,Proy-2018-empodera,2018,Septiembre,15,37,sistema,nula,0
416,Proy-2018-empodera,2018,Septiembre,18,38,sistema,nula,0
417,Proy-2018-empodera,2018,Septiembre,22,38,integración,crítica,1
418,Proy-2018-empodera,2018,Septiembre,23,38,integración,nula,0
419,Proy-2018-empodera,2018,Septiembre,23,38,sistema,nula,0
420,Proy-2018-empodera,2018,Septiembre,24,39,sistema,nula,0
421,Proy-2018-empodera,2018,Septiembre,26,39,integración,nula,0
422,Proy-2018-empodera,2018,Septiembre,27,39,integración,media,1
423,Proy-2018-empodera,2018,Septiembre,28,39,integración,crítica,1
424,Proy-2018-empodera,2018,Septiembre,29,39,integración,nula,0
425,Proy-2018-empodera,2018,Octubre,4,40,integración,media,1
426,Proy-2018-empodera,2018,Octubre,4,40,sistema,nula,0
427,Proy-2018-empodera,2018,Octubre,8,41,sistema,nula,0
428,Proy-2018-empodera,2018,Octubre,11,41,sistema,nula,0
429,Proy-2018-empodera,2018,Octubre,12,41,sistema,nula,0
430,Proy-2018-empodera,2018,Octubre,14,41,sistema,nula,0
431,Proy-2018-empodera,2018,Octubre,15,42,integración,nula,0
432,Proy-2018-empodera,2018,Octubre,16,42,integración,media,1
433,Proy-2018-empodera,2018,Octubre,16,42,integración,nula,0
434,Proy-2018-empodera,2018,Octubre,16,42,sistema,nula,0
435,Proy-2018-empodera,2018,Octubre,19,42,integración,nula,0
436,Proy-2018-empodera,2018,Octubre,21,42,integración,media,1
437,Proy-2018-empodera,2018,Octubre,22,43,sistema,nula,0
438,Proy-2018-empodera,2018,Octubre,25,43,integración,nula,0
439,Proy-2018-empodera,2018,Octubre,26,43,integración,crítica,1
440,Proy-2018-empodera,2018,Octubre,26,43,integración,nula,0
441,Proy-2018-empodera,2018,Octubre,31,44,integración,nula,0
442,Proy-2018-empodera,2018,Octubre,31,44,sistema,nula,0
443,Proy-2018-empodera,2018,Noviembre,1,44,integración,nula,0
444,Proy-2018-empodera,2018,Noviembre,2,44,sistema,crítica,1
445,Proy-2018-empodera,2018,Noviembre,2,44,sistema,nula,0
446,Proy-2018-empodera,2018,Noviembre,3,44,sistema,nula,0
447,Proy-2018-empodera,2018,Noviembre,5,45,integración,nula,0
448,Proy-2018-empodera,2018,Noviembre,6,45,integración,nula,0
449,Proy-2018-empodera,2018,Noviembre,7,45,sistema,nula,0
450,Proy-2018-empodera,2018,Noviembre,8,45,sistema,nula,0
451,Proy-2018-empodera,2018,Noviembre,12,46,integración,media,1
452,Proy-2018-empodera,2018,Noviembre,13,46,integración,media,1
453,Proy-2018-empodera,2018,Noviembre,14,46,sistema,nula,0
454,Proy-2018-empodera,2018,Noviembre,18,46,sistema,crítica,1
455,Proy-2018-empodera,2018,Noviembre,18,46,sistema,nula,0
456,Proy-2018-empodera,2018,Noviembre,19,47,integración,nula,0
457,Proy-2018-empodera,2018,Noviembre,19,47,sistema,crítica,1
458,Proy-2018-empodera,2018,Noviembre,21,47,sistema,nula,0
459,Proy-2018-empodera,2018,Noviembre,22,47,integración,nula,0
460,Proy-2018-empodera,2018,Noviembre,22,47,sistema,nula,0
461,Proy-2018-empodera,2018,Noviembre,23,47,sistema,nula,0
462,Proy-2018-empodera,2018,Noviembre,24,47,integración,nula,0
463,Proy-2018-empodera,2018,Noviembre,25,47,integración,nula,0
464,Proy-2018-empodera,2018,Noviembre,25,47,sistema,nula,0
465,Proy-2018-empodera,2018,Noviembre,26,48,integración,nula,0
466,Proy-2018-empodera,2018,Noviembre,27,48,sistema,nula,0
467,Proy-2018-empodera,2018,Noviembre,29,48,integración,nula,0
468,Proy-2018-empodera,2018,Noviembre,29,48,sistema,nula,0
469,Proy-2018-empodera,2018,Noviembre,30,48,integración,crítica,1
470,Proy-2018-empodera,2018,Noviembre,30,48,sistema,nula,0
471,Proy-2018-empodera,2018,Diciembre,2,48,integración,crítica,1
472,Proy-2018-empodera,2018,Diciembre,2,48,integración,nula,0
473,Proy-2018-empodera,2018,Diciembre,4,49,sistema,nula,0
474,Proy-2018-empodera,2018,Diciembre,5,49,sistema,nula,0
475,Proy-2018-empodera,2018,Diciembre,12,50,integración,crítica,1
476,Proy-2018-empodera,2018,Diciembre,13,50,integración,nula,0
477,Proy-2018-empodera,2018,Diciembre,13,50,sistema,nula,0
478,Proy-2018-empodera,2018,Diciembre,17,51,integración,alta,1
479,Proy-2018-empodera,2018,Diciembre,18,51,integración,alta,1
480,Proy-2018-empodera,2018,Diciembre,18,51,integración,nula,0
481,Proy-2018-empodera,2018,Diciembre,30,52,integración,alta,1
482,Proy-2025-innova,2025,Abril,25,17,sistema,alta,1
483,Proy-2025-innova,2025,Abril,26,17,integración,nula,0
484,Proy-2025-innova,2025,Abril,29,18,integración,nula,0
485,Proy-2025-innova,2025,Mayo,3,18,sistema,crítica,1
486,Proy-2025-innova,2025,Mayo,7,19,integración,nula,0
487,Proy-2025-innova,2025,Mayo,7,19,sistema,nula,0
488,Proy-2025-innova,2025,Mayo,8,19,sistema,nula,0
489,Proy-2025-innova,2025,Mayo,10,19,sistema,nula,0
490,Proy-2025-innova,2025,Mayo,11,19,integración,nula,0
491,Proy-2025-innova,2025,Mayo,12,20,sistema,nula,0
492,Proy-2025-innova,2025,Mayo,13,20,sistema,nula,0
493,Proy-2025-innova,2025,Mayo,14,20,sistema,baja,1
494,Proy-2025-innova,2025,Mayo,20,21,integración,nula,0
495,Proy-2025-innova,2025,Mayo,20,21,sistema,nula,0
496,Proy-2025-innova,2025,Mayo,22,21,sistema,nula,0
497,Proy-2025-innova,2025,Mayo,23,21,integración,nula,0
498,Proy-2025-innova,2025,Mayo,26,22,integración,nula,0
499,Proy-2025-innova,2025,Mayo,26,22,sistema,nula,0
500,Proy-2025-innova,2025,Mayo,30,22,integración,media,1
501,Proy-2025-innova,2025,Mayo,31,22,integración,nula,0
502,Proy-2025-innova,2025,Mayo,31,22,sistema,nula,0
503,Proy-2025-innova,2025,Junio,1,22,integración,nula,0
504,Proy-2025-innova,2025,Junio,1,22,sistema,baja,1
505,Proy-2025-innova,2025,Junio,2,23,integración,nula,0
506,Proy-2025-innova,2025,Junio,2,23,sistema,nula,0
507,Proy-2025-innova,2025,Junio,3,23,sistema,nula,0
508,Proy-2025-innova,2025,Junio,4,23,sistema,alta,1
509,Proy-2025-innova,2025,Junio,4,23,sistema,nula,0
510,Proy-2025-innova,2025,Junio,5,23,sistema,nula,0
511,Proy-2025-innova,2025,Junio,6,23,integración,nula,0
512,Proy-2025-innova,2025,Junio,6,23,sistema,nula,0
513,Proy-2025-innova,2025,Junio,8,23,integración,nula,0
514,Proy-2025-innova,2025,Junio,9,24,sistema,nula,0
515,Proy-2025-innova,2025,Junio,11,24,integración,alta,1
516,Proy-2025-innova,2025,Junio,11,24,sistema,nula,0
517,Proy-2025-innova,2025,Junio,12,24,sistema,nula,0
518,Proy-2025-innova,2025,Junio,13,24,integración,nula,0
519,Proy-2025-innova,2025,Junio,15,24,sistema,nula,0
520,Proy-2025-innova,2025,Junio,16,25,integración,nula,0
521,Proy-2025-innova,2025,Junio,16,25,sistema,nula,0
522,Proy-2025-innova,2025,Junio,17,25,integración,nula,0
523,Proy-2025-innova,2025,Junio,18,25,integración,nula,0
524,Proy-2025-innova,2025,Junio,19,25,integración,nula,0
525,Proy-2025-innova,2025,Junio,21,25,integración,crítica,1
526,Proy-2025-innova,2025,Junio,21,25,integración,nula,0
527,Proy-2025-innova,2025,Junio,21,25,sistema,nula,0
528,Proy-2025-innova,2025,Junio,22,25,integración,nula,0
529,Proy-2025-innova,2025,Junio,24,26,sistema,crítica,1
530,Proy-2025-innova,2025,Junio,24,26,sistema,nula,0
531,Proy-2025-innova,2025,Junio,26,26,sistema,nula,0
532,Proy-2025-innova,2025,Junio,27,26,sistema,nula,0
533,Proy-2025-innova,2025,Junio,28,26,integración,crítica,1
534,Proy-2025-innova,2025,Junio,28,26,integración,nula,0
535,Proy-2025-innova,2025,Junio,28,26,sistema,nula,0
536,Proy-2025-innova,2025,Junio,29,26,integración,nula,0
537,Proy-2025-innova,2025,Junio,30,27,sistema,nula,0
538,Proy-2025-innova,2025,Julio,3,27,integración,nula,0
539,Proy-2025-innova,2025,Julio,3,27,sistema,nula,0
540,Proy-2025-innova,2025,Julio,5,27,integración,nula,0
541,Proy-2025-innova,2025,Julio,8,28,integración,nula,0
542,Proy-2025-innova,2025,Julio,8,28,sistema,nula,0
543,Proy-2025-innova,2025,Julio,11,28,integración,nula,0
544,Proy-2025-innova,2025,Julio,13,28,integración,nula,0
545,Proy-2025-innova,2025,Julio,15,29,integración,nula,0
546,Proy-2016-maximiza,2016,Julio,3,26,sistema,nula,0
547,Proy-2016-maximiza,2016,Julio,21,29,integración,media,1
548,Proy-2016-maximiza,2016,Julio,25,30,sistema,nula,0
549,Proy-2016-maximiza,2016,Julio,29,30,integración,nula,0
550,Proy-2016-maximiza,2016,Agosto,2,31,sistema,nula,0
551,Proy-2016-maximiza,2016,Agosto,12,32,sistema,alta,1
552,Proy-2016-maximiza,2016,Agosto,17,33,integración,nula,0
553,Proy-2016-maximiza,2016,Agosto,17,33,sistema,nula,0
554,Proy-2016-maximiza,2016,Agosto,18,33,sistema,nula,0
555,Proy-2016-maximiza,2016,Agosto,19,33,sistema,alta,1
556,Proy-2016-maximiza,2016,Agosto,20,33,sistema,nula,0
557,Proy-2016-maximiza,2016,Agosto,29,35,integración,nula,0
558,Proy-2016-maximiza,2016,Agosto,29,35,sistema,alta,1
559,Proy-2016-maximiza,2016,Septiembre,4,35,sistema,nula,0
560,Proy-2016-maximiza,2016,Septiembre,7,36,sistema,nula,0
561,Proy-2016-maximiza,2016,Septiembre,8,36,integración,nula,0
562,Proy-2016-maximiza,2016,Septiembre,8,36,sistema,nula,0
563,Proy-2016-maximiza,2016,Septiembre,9,36,integración,nula,0
564,Proy-2016-maximiza,2016,Septiembre,12,37,integración,nula,0
565,Proy-2016-maximiza,2016,Septiembre,12,37,sistema,media,1
566,Proy-2016-maximiza,2016,Septiembre,13,37,integración,media,1
567,Proy-2016-maximiza,2016,Septiembre,13,37,sistema,media,1
568,Proy-2016-maximiza,2016,Septiembre,14,37,sistema,nula,0
569,Proy-2016-maximiza,2016,Septiembre,15,37,sistema,media,1
570,Proy-2016-maximiza,2016,Septiembre,15,37,sistema,nula,0
571,Proy-2016-maximiza,2016,Septiembre,16,37,integración,nula,0
572,Proy-2016-maximiza,2016,Septiembre,19,38,integración,nula,0
573,Proy-2016-maximiza,2016,Septiembre,19,38,sistema,nula,0
574,Proy-2016-maximiza,2016,Septiembre,20,38,integración,alta,1
575,Proy-2016-maximiza,2016,Septiembre,20,38,sistema,media,1
576,Proy-2016-maximiza,2016,Septiembre,22,38,integración,nula,0
577,Proy-2016-maximiza,2016,Septiembre,22,38,sistema,nula,0
578,Proy-2016-maximiza,2016,Septiembre,23,38,integración,nula,0
579,Proy-2016-maximiza,2016,Septiembre,24,38,sistema,baja,1
580,Proy-2016-maximiza,2016,Septiembre,24,38,sistema,nula,0
581,Proy-2016-maximiza,2016,Septiembre,27,39,integración,nula,0
582,Proy-2016-maximiza,2016,Septiembre,29,39,sistema,baja,1
583,Proy-2016-maximiza,2016,Octubre,2,39,sistema,baja,1
584,Proy-2016-maximiza,2016,Octubre,3,40,integración,nula,0
585,Proy-2016-maximiza,2016,Octubre,3,40,sistema,alta,1
586,Proy-2016-maximiza,2016,Octubre,3,40,sistema,nula,0
587,Proy-2016-maximiza,2016,Octubre,5,40,sistema,nula,0
588,Proy-2016-maximiza,2016,Octubre,6,40,sistema,nula,0
589,Proy-2016-maximiza,2016,Octubre,8,40,integración,nula,0
590,Proy-2016-maximiza,2016,Octubre,8,40,sistema,nula,0
591,Proy-2016-maximiza,2016,Octubre,10,41,sistema,nula,0
592,Proy-2016-maximiza,2016,Octubre,11,41,sistema,alta,1
593,Proy-2016-maximiza,2016,Octubre,11,41,sistema,nula,0
594,Proy-2016-maximiza,2016,Octubre,12,41,integración,nula,0
595,Proy-2016-maximiza,2016,Octubre,12,41,sistema,nula,0
596,Proy-2016-maximiza,2016,Octubre,13,41,integración,nula,0
597,Proy-2016-maximiza,2016,Octubre,13,41,sistema,nula,0
598,Proy-2016-maximiza,2016,Octubre,16,41,sistema,nula,0
599,Proy-2016-maximiza,2016,Octubre,17,42,sistema,nula,0
600,Proy-2016-maximiza,2016,Octubre,19,42,sistema,nula,0
601,Proy-2016-maximiza,2016,Octubre,20,42,integración,nula,0
602,Proy-2016-maximiza,2016,Octubre,21,42,integración,nula,0
603,Proy-2016-maximiza,2016,Octubre,22,42,integración,nula,0
604,Proy-2016-maximiza,2016,Octubre,23,42,sistema,nula,0
605,Proy-2016-maximiza,2016,Octubre,24,43,sistema,nula,0
606,Proy-2016-maximiza,2016,Octubre,25,43,integración,nula,0
607,Proy-2016-maximiza,2016,Octubre,27,43,sistema,alta,1
608,Proy-2016-maximiza,2016,Octubre,27,43,sistema,nula,0
609,Proy-2016-maximiza,2016,Octubre,28,43,integración,nula,0
610,Proy-2016-maximiza,2016,Octubre,29,43,integración,nula,0
611,Proy-2020-mejora,2021,Enero,5,1,sistema,nula,0
612,Proy-2020-mejora,2021,Enero,24,3,sistema,nula,0
613,Proy-2020-mejora,2021,Febrero,2,5,integración,nula,0
614,Proy-2020-mejora,2021,Febrero,6,5,sistema,nula,0
615,Proy-2020-mejora,2021,Febrero,10,6,integración,nula,0
616,Proy-2020-mejora,2021,Febrero,13,6,sistema,crítica,1
617,Proy-2020-mejora,2021,Febrero,15,7,integración,nula,0
618,Proy-2020-mejora,2021,Febrero,15,7,sistema,nula,0
619,Proy-2020-mejora,2021,Febrero,19,7,integración,nula,0
620,Proy-2020-mejora,2021,Febrero,20,7,integración,baja,1
621,Proy-2020-mejora,2021,Febrero,21,7,integración,nula,0
622,Proy-2020-mejora,2021,Febrero,21,7,sistema,nula,0
623,Proy-2020-mejora,2021,Febrero,22,8,integración,nula,0
624,Proy-2020-mejora,2021,Febrero,23,8,integración,nula,0
625,Proy-2020-mejora,2021,Febrero,24,8,integración,nula,0
626,Proy-2020-mejora,2021,Febrero,25,8,sistema,nula,0
627,Proy-2020-mejora,2021,Febrero,26,8,integración,crítica,1
628,Proy-2020-mejora,2021,Febrero,26,8,sistema,nula,0
629,Proy-2020-mejora,2021,Febrero,27,8,sistema,nula,0
630,Proy-2020-mejora,2021,Febrero,28,8,sistema,nula,0
631,Proy-2020-mejora,2021,Marzo,1,9,sistema,nula,0
632,Proy-2020-mejora,2021,Marzo,2,9,integración,nula,0
633,Proy-2020-mejora,2021,Marzo,5,9,sistema,nula,0
634,Proy-2020-mejora,2021,Marzo,9,10,integración,nula,0
635,Proy-2020-mejora,2021,Marzo,10,10,integración,nula,0
636,Proy-2020-mejora,2021,Marzo,10,10,sistema,baja,1
637,Proy-2020-mejora,2021,Marzo,11,10,sistema,alta,1
638,Proy-2020-mejora,2021,Marzo,12,10,sistema,nula,0
639,Proy-2020-mejora,2021,Marzo,14,10,integración,nula,0
640,Proy-2020-mejora,2021,Marzo,14,10,sistema,nula,0
641,Proy-2020-mejora,2021,Marzo,16,11,sistema,nula,0
642,Proy-2020-mejora,2021,Marzo,18,11,sistema,nula,0
643,Proy-2020-mejora,2021,Marzo,20,11,integración,nula,0
644,Proy-2020-mejora,2021,Marzo,22,12,integración,crítica,1
645,Proy-2020-mejora,2021,Marzo,22,12,integración,nula,0
646,Proy-2020-mejora,2021,Marzo,22,12,sistema,nula,0
647,Proy-2020-mejora,2021,Marzo,23,12,sistema,alta,1
648,Proy-2020-mejora,2021,Marzo,23,12,sistema,crítica,1
649,Proy-2020-mejora,2021,Marzo,24,12,sistema,nula,0
650,Proy-2020-mejora,2021,Marzo,25,12,integración,nula,0
651,Proy-2020-mejora,2021,Marzo,27,12,integración,alta,1
652,Proy-2020-mejora,2021,Marzo,27,12,integración,nula,0
653,Proy-2020-mejora,2021,Marzo,29,13,integración,nula,0
654,Proy-2020-mejora,2021,Marzo,29,13,sistema,nula,0
655,Proy-2020-mejora,2021,Marzo,31,13,integración,alta,1
656,Proy-2020-mejora,2021,Marzo,31,13,integración,nula,0
657,Proy-2020-mejora,2021,Abril,1,13,sistema,nula,0
658,Proy-2020-mejora,2021,Abril,2,13,sistema,nula,0
659,Proy-2020-mejora,2021,Abril,3,13,sistema,nula,0
660,Proy-2020-mejora,2021,Abril,7,14,sistema,nula,0
661,Proy-2020-mejora,2021,Abril,9,14,sistema,nula,0
662,Proy-2020-mejora,2021,Abril,11,14,integración,nula,0
663,Proy-2020-mejora,2021,Abril,12,15,integración,media,1
664,Proy-2020-mejora,2021,Abril,14,15,sistema,media,1
665,Proy-2020-mejora,2021,Abril,14,15,sistema,nula,0
666,Proy-2020-mejora,2021,Abril,15,15,integración,nula,0
667,Proy-2020-mejora,2021,Abril,17,15,integración,nula,0
668,Proy-2020-mejora,2021,Abril,19,16,sistema,alta,1
669,Proy-2020-mejora,2021,Abril,21,16,integración,nula,0
670,Proy-2020-mejora,2021,Abril,24,16,sistema,nula,0
671,Proy-2020-mejora,2021,Abril,25,16,integración,baja,1
672,Proy-2020-mejora,2021,Abril,27,17,integración,nula,0
673,Proy-2020-crea,2020,Mayo,30,22,sistema,nula,0
674,Proy-2020-crea,2020,Junio,1,23,sistema,nula,0
675,Proy-2020-crea,2020,Junio,4,23,sistema,crítica,1
676,Proy-2020-crea,2020,Junio,6,23,integración,nula,0
677,Proy-2020-crea,2020,Junio,15,25,sistema,nula,0
678,Proy-2020-crea,2020,Junio,16,25,integración,nula,0
679,Proy-2020-crea,2020,Junio,17,25,sistema,media,1
680,Proy-2020-crea,2020,Junio,17,25,sistema,nula,0
681,Proy-2020-crea,2020,Junio,19,25,integración,baja,1
682,Proy-2020-crea,2020,Junio,20,25,integración,nula,0
683,Proy-2020-crea,2020,Junio,20,25,sistema,nula,0
684,Proy-2020-crea,2020,Junio,21,25,sistema,alta,1
685,Proy-2020-crea,2020,Junio,23,26,integración,nula,0
686,Proy-2020-crea,2020,Junio,24,26,integración,nula,0
687,Proy-2020-crea,2020,Junio,24,26,sistema,nula,0
688,Proy-2020-crea,2020,Junio,25,26,integración,nula,0
689,Proy-2020-crea,2020,Junio,25,26,sistema,baja,1
690,Proy-2020-crea,2020,Junio,25,26,sistema,nula,0
691,Proy-2020-crea,2020,Junio,26,26,sistema,nula,0
692,Proy-2020-crea,2020,Junio,27,26,sistema,crítica,1
693,Proy-2020-crea,2020,Junio,28,26,integración,media,1
694,Proy-2020-crea,2020,Junio,28,26,integración,nula,0
695,Proy-2020-crea,2020,Julio,2,27,sistema,nula,0
696,Proy-2020-crea,2020,Julio,3,27,sistema,nula,0
697,Proy-2020-crea,2020,Julio,4,27,integración,nula,0
698,Proy-2020-crea,2020,Julio,5,27,integración,nula,0
699,Proy-2020-crea,2020,Julio,5,27,sistema,nula,0
700,Proy-2020-crea,2020,Julio,6,28,sistema,nula,0
701,Proy-2015-orquesta,2015,Diciembre,19,51,sistema,nula,0
702,Proy-2015-orquesta,2015,Diciembre,24,52,integración,nula,0
703,Proy-2015-orquesta,2015,Diciembre,27,52,integración,nula,0
704,Proy-2015-orquesta,2015,Diciembre,29,53,sistema,nula,0
705,Proy-2015-orquesta,2016,Enero,3,53,integración,nula,0
706,Proy-2015-orquesta,2016,Enero,5,1,integración,nula,0
707,Proy-2015-orquesta,2016,Enero,8,1,sistema,nula,0
708,Proy-2015-orquesta,2016,Enero,9,1,integración,media,1
709,Proy-2015-orquesta,2016,Enero,11,2,integración,nula,0
710,Proy-2015-orquesta,2016,Enero,11,2,sistema,crítica,1
711,Proy-2015-orquesta,2016,Enero,11,2,sistema,nula,0
712,Proy-2015-orquesta,2016,Enero,12,2,integración,nula,0
713,Proy-2015-orquesta,2016,Enero,14,2,sistema,nula,0
714,Proy-2015-orquesta,2016,Enero,15,2,integración,alta,1
715,Proy-2015-orquesta,2016,Enero,16,2,sistema,crítica,1
716,Proy-2015-orquesta,2016,Enero,16,2,sistema,nula,0
717,Proy-2015-orquesta,2016,Enero,17,2,sistema,baja,1
718,Proy-2015-orquesta,2016,Enero,18,3,integración,nula,0
719,Proy-2015-orquesta,2016,Enero,18,3,sistema,nula,0
720,Proy-2015-orquesta,2016,Enero,19,3,sistema,nula,0
721,Proy-2015-orquesta,2016,Enero,20,3,integración,nula,0
722,Proy-2015-orquesta,2016,Enero,20,3,sistema,nula,0
723,Proy-2015-orquesta,2016,Enero,22,3,integración,nula,0
724,Proy-2015-orquesta,2016,Enero,22,3,sistema,nula,0
725,Proy-2015-orquesta,2016,Enero,23,3,integración,nula,0
726,Proy-2015-orquesta,2016,Enero,24,3,integración,nula,0
727,Proy-2015-orquesta,2016,Enero,24,3,sistema,nula,0
728,Proy-2015-orquesta,2016,Enero,25,4,sistema,alta,1
729,Proy-2015-orquesta,2016,Enero,25,4,sistema,nula,0
730,Proy-2015-orquesta,2016,Enero,26,4,integración,media,1
731,Proy-2015-orquesta,2016,Enero,26,4,integración,nula,0
732,Proy-2015-orquesta,2016,Enero,27,4,integración,nula,0
733,Proy-2015-orquesta,2016,Enero,28,4,integración,media,1
734,Proy-2015-orquesta,2016,Enero,28,4,integración,nula,0
735,Proy-2015-orquesta,2016,Enero,28,4,sistema,nula,0
736,Proy-2015-orquesta,2016,Enero,29,4,integración,nula,0
737,Proy-2015-orquesta,2016,Enero,29,4,sistema,nula,0
738,Proy-2015-orquesta,2016,Enero,30,4,integración,nula,0
739,Proy-2015-orquesta,2016,Enero,31,4,integración,crítica,1
740,Proy-2015-orquesta,2016,Enero,31,4,sistema,nula,0
741,Proy-2015-orquesta,2016,Febrero,1,5,integración,nula,0
742,Proy-2015-orquesta,2016,Febrero,1,5,sistema,nula,0
743,Proy-2015-orquesta,2016,Febrero,2,5,integración,nula,0
744,Proy-2015-orquesta,2016,Febrero,2,5,sistema,baja,1
745,Proy-2015-orquesta,2016,Febrero,3,5,integración,nula,0
746,Proy-2015-orquesta,2016,Febrero,6,5,integración,nula,0
747,Proy-2015-orquesta,2016,Febrero,7,5,integración,nula,0
748,Proy-2015-orquesta,2016,Febrero,7,5,sistema,nula,0
749,Proy-2015-orquesta,2016,Febrero,8,6,integración,nula,0
750,Proy-2015-orquesta,2016,Febrero,10,6,sistema,nula,0
751,Proy-2018-utiliza,2018,Julio,26,30,sistema,nula,0
752,Proy-2018-utiliza,2018,Agosto,6,32,sistema,nula,0
753,Proy-2018-utiliza,2018,Septiembre,15,37,integración,nula,0
754,Proy-2018-utiliza,2018,Septiembre,17,38,sistema,nula,0
755,Proy-2018-utiliza,2018,Septiembre,23,38,integración,nula,0
756,Proy-2018-utiliza,2018,Octubre,7,40,sistema,nula,0
757,Proy-2018-utiliza,2018,Octubre,10,41,sistema,nula,0
758,Proy-2018-utiliza,2018,Octubre,29,44,integración,baja,1
759,Proy-2018-utiliza,2018,Octubre,29,44,sistema,nula,0
760,Proy-2018-utiliza,2018,Noviembre,1,44,sistema,crítica,1
761,Proy-2018-utiliza,2018,Noviembre,4,44,integración,nula,0
762,Proy-2018-utiliza,2018,Noviembre,12,46,sistema,nula,0
763,Proy-2018-utiliza,2018,Noviembre,16,46,sistema,nula,0
764,Proy-2018-utiliza,2018,Noviembre,19,47,sistema,nula,0
765,Proy-2018-utiliza,2018,Noviembre,27,48,sistema,baja,1
766,Proy-2018-utiliza,2018,Noviembre,28,48,integración,nula,0
767,Proy-2018-utiliza,2018,Diciembre,6,49,sistema,nula,0
